fam_id	annotation_id	annotation_fraction
424209	IPR009057	0.5
424211	IPR002110	1
424211	IPR020683	1
424212	IPR003757	1
424212	IPR007969	1
424213	IPR000326	1
424213	IPR016118	1
424219	IPR008947	0.333333333333333
424220	IPR008969	1
424220	IPR013783	1
424220	IPR014766	1
424221	IPR004195	1
424222	IPR000138	0.5
424222	IPR000891	1
424222	IPR013785	1
424223	IPR007730	1
424225	IPR000421	0.5
424225	IPR008979	0.5
424225	IPR013781	0.5
424225	IPR017853	0.5
424225	IPR024745	0.5
424229	IPR007985	1
424234	IPR006674	0.5
424235	IPR002509	1
424235	IPR011330	1
424236	IPR006021	0.4
424239	IPR002182	1
424239	IPR005068	0.5
424239	IPR008940	0.5
424239	IPR011990	1
424239	IPR013026	1
424239	IPR019734	1
424242	IPR024465	1
424242	IPR024466	1
424243	IPR001460	1
424243	IPR005311	1
424243	IPR005543	1
424243	IPR012338	1
424246	IPR002477	1
424246	IPR006597	1
424246	IPR011990	1
424252	IPR000014	0.5
424252	IPR000700	0.5
424252	IPR001610	0.5
424252	IPR001789	0.5
424252	IPR003018	0.5
424252	IPR003594	0.5
424252	IPR003661	0.5
424252	IPR004358	0.5
424252	IPR005467	0.5
424252	IPR009082	0.5
424252	IPR011006	0.5
424252	IPR013655	0.5
424252	IPR016132	0.5
424253	IPR000531	1
424253	IPR012910	1
424255	IPR019931	1
424255	IPR019948	1
424257	IPR000914	1
424257	IPR023765	1
424259	IPR024455	1
424260	IPR003343	1
424260	IPR008964	1
424261	IPR010319	1
424266	IPR013610	0.5
424270	IPR011990	0.5
424272	IPR000731	0.333333333333333
424272	IPR004869	0.333333333333333
424275	IPR008613	0.5
424275	IPR011089	0.5
424283	IPR018926	0.375
424284	IPR000524	1
424284	IPR011663	1
424284	IPR011991	1
424285	IPR022187	1
424288	IPR002528	1
424288	IPR015522	0.5
424299	IPR016181	0.5
424300	IPR003368	0.5
424300	IPR005546	1
424300	IPR006626	0.5
424302	IPR001173	0.5
424304	IPR001207	1
424306	IPR004101	1
424306	IPR013221	1
424306	IPR016040	1
424306	IPR018109	0.5
424308	IPR000878	1
424308	IPR012818	1
424308	IPR014777	1
424309	IPR010178	1
424312	IPR004446	1
424312	IPR006543	1
424312	IPR006549	1
424312	IPR023214	1
424313	IPR025037	1
424316	IPR000086	1
424316	IPR015797	1
424316	IPR020476	0.666666666666667
424317	IPR002296	0.333333333333333
424317	IPR003356	0.666666666666667
424318	IPR011250	0.8
424319	IPR001387	1
424319	IPR010982	1
424320	IPR006311	1
424321	IPR017896	1
424321	IPR017900	1
424327	IPR000394	1
424327	IPR007634	1
424328	IPR001343	0.5
424328	IPR001434	1
424328	IPR011042	1
424328	IPR011049	1
424328	IPR013431	1
424330	IPR009057	1
424330	IPR014875	1
424331	IPR006976	1
424333	IPR015001	1
424335	IPR006062	1
424335	IPR011060	1
424335	IPR013785	1
424336	IPR003439	1
424336	IPR003593	1
424336	IPR017871	1
424338	IPR008490	1
424339	IPR018684	1
424340	IPR001387	0.5
424340	IPR010982	1
424343	IPR002130	1
424343	IPR004155	1
424343	IPR011989	1
424343	IPR016024	1
424343	IPR020892	1
424345	IPR005805	1
424345	IPR007301	0.5
424345	IPR011637	0.5
424345	IPR017941	1
424347	IPR011990	1
424347	IPR013026	1
424347	IPR019734	1
424348	IPR011434	1
424349	IPR000674	1
424349	IPR001041	1
424349	IPR002888	1
424349	IPR006058	1
424349	IPR008274	1
424349	IPR012675	1
424350	IPR000792	1
424350	IPR011991	1
424350	IPR016032	1
424352	IPR012989	1
424354	IPR005053	0.333333333333333
424356	IPR003540	1
424357	IPR000601	1
424357	IPR013783	1
424357	IPR022409	1
424358	IPR025269	1
424359	IPR011990	0.666666666666667
424361	IPR005754	1
424361	IPR023365	1
424366	IPR021799	1
424367	IPR001296	0.666666666666667
424371	IPR025870	1
424373	IPR002549	1
424374	IPR006530	1
424374	IPR022385	1
424380	IPR001611	1
424380	IPR003591	0.636363636363636
424380	IPR012569	1
424380	IPR013378	1
424380	IPR014755	1
424380	IPR014756	1
424380	IPR019931	1
424380	IPR019948	0.272727272727273
424380	IPR025875	1
424382	IPR010603	0.5
424383	IPR000772	1
424383	IPR001087	0.5
424383	IPR013830	1
424383	IPR013831	1
424385	IPR002575	1
424385	IPR011009	1
424386	IPR012495	0.5
424390	IPR025018	1
424393	IPR000878	1
424393	IPR002750	1
424393	IPR006363	1
424393	IPR012818	1
424393	IPR014776	1
424393	IPR014777	1
424393	IPR021744	1
424394	IPR003343	1
424394	IPR008964	1
424400	IPR001763	0.5
424401	IPR001584	0.5
424401	IPR012337	1
424403	IPR000719	1
424403	IPR002290	1
424403	IPR008271	1
424403	IPR011009	1
424403	IPR011047	1
424403	IPR017441	1
424406	IPR000073	1
424406	IPR001597	1
424406	IPR001753	1
424406	IPR006162	1
424406	IPR009081	1
424406	IPR013217	1
424406	IPR013968	1
424406	IPR014030	1
424406	IPR014031	1
424406	IPR015421	1
424406	IPR015422	0.666666666666667
424406	IPR015424	1
424406	IPR016038	1
424406	IPR016039	1
424406	IPR016040	1
424406	IPR018201	1
424406	IPR018376	0.333333333333333
424406	IPR020806	1
424406	IPR020807	1
424406	IPR020841	1
424406	IPR020842	1
424406	IPR024320	1
424407	IPR003870	1
424410	IPR005190	1
424410	IPR013546	1
424416	IPR000743	1
424416	IPR006626	1
424416	IPR011050	1
424416	IPR012334	1
424416	IPR013830	1
424416	IPR013831	1
424417	IPR006500	0.666666666666667
424417	IPR014015	0.666666666666667
424417	IPR014818	0.666666666666667
424417	IPR014819	0.333333333333333
424419	IPR000160	1
424419	IPR001054	1
424419	IPR001633	1
424419	IPR007487	0.5
424433	IPR010319	1
424434	IPR009321	0.333333333333333
424435	IPR001460	0.333333333333333
424435	IPR005311	0.333333333333333
424435	IPR007887	0.666666666666667
424435	IPR012338	1
424437	IPR014044	0.333333333333333
424438	IPR010737	0.5
424438	IPR015815	1
424439	IPR003961	1
424439	IPR006311	0.666666666666667
424439	IPR008009	0.666666666666667
424439	IPR008397	1
424439	IPR008929	1
424439	IPR013783	1
424439	IPR015919	0.666666666666667
424440	IPR006665	1
424440	IPR022038	0.6
424440	IPR025965	0.6
424444	IPR024968	1
424445	IPR002830	1
424445	IPR009002	1
424447	IPR019216	0.333333333333333
424448	IPR001119	1
424449	IPR002052	1
424449	IPR004556	1
424449	IPR006070	1
424449	IPR007848	0.5
424449	IPR017945	1
424449	IPR019874	1
424450	IPR001440	0.5
424450	IPR011990	1
424450	IPR013026	1
424450	IPR019734	0.5
424458	IPR013424	1
424460	IPR021707	1
424461	IPR002711	0.5
424461	IPR003615	0.5
424463	IPR000389	0.5
424464	IPR002198	0.5
424464	IPR016040	0.5
424466	IPR010767	0.666666666666667
424469	IPR025960	1
424473	IPR000182	1
424473	IPR002649	1
424473	IPR016009	1
424473	IPR016181	1
424473	IPR023148	1
424475	IPR003593	0.5
424480	IPR006047	1
424480	IPR013781	1
424480	IPR017853	1
424482	IPR000160	1
424482	IPR001054	1
424483	IPR008180	1
424483	IPR008181	1
424484	IPR008635	1
424484	IPR008640	1
424484	IPR024973	1
424485	IPR009061	1
424486	IPR005183	1
424486	IPR012347	1
424487	IPR001444	0.75
424487	IPR002371	0.75
424487	IPR010930	0.75
424490	IPR001917	0.666666666666667
424490	IPR004839	1
424490	IPR009081	1
424490	IPR014030	1
424490	IPR014031	1
424490	IPR015421	1
424490	IPR015422	1
424490	IPR015424	1
424490	IPR016038	1
424490	IPR016039	1
424490	IPR020841	1
424491	IPR009061	1
424493	IPR001088	1
424493	IPR015955	1
424493	IPR022616	0.5
424494	IPR011652	1
424500	IPR001789	1
424500	IPR003661	1
424500	IPR009082	1
424500	IPR011006	1
424501	IPR011044	0.2
424504	IPR008160	0.5
424510	IPR006674	0.5
424511	IPR001598	0.666666666666667
424511	IPR012337	1
424516	IPR002110	1
424516	IPR020683	1
424518	IPR002545	1
424519	IPR000026	1
424519	IPR016191	1
424520	IPR020108	1
424522	IPR016134	1
424522	IPR018247	1
424524	IPR000551	1
424524	IPR009061	1
424529	IPR012854	1
424530	IPR001434	1
424531	IPR018247	1
424533	IPR001207	1
424535	IPR011042	1
424535	IPR011044	0.333333333333333
424536	IPR000014	0.833333333333333
424536	IPR000700	0.833333333333333
424536	IPR000719	0.5
424536	IPR001610	0.833333333333333
424536	IPR001789	0.666666666666667
424536	IPR002290	0.5
424536	IPR003018	0.833333333333333
424536	IPR003594	0.833333333333333
424536	IPR003661	0.833333333333333
424536	IPR004358	0.833333333333333
424536	IPR005467	0.833333333333333
424536	IPR008271	0.5
424536	IPR009082	0.833333333333333
424536	IPR011006	0.666666666666667
424536	IPR011009	0.5
424536	IPR011990	0.333333333333333
424536	IPR013655	0.833333333333333
424536	IPR013656	0.5
424536	IPR013767	0.666666666666667
424536	IPR016132	0.166666666666667
424537	IPR021729	1
424537	IPR025303	1
424539	IPR011050	1
424539	IPR013424	0.5
424539	IPR013425	1
424540	IPR001343	0.5
424540	IPR011049	0.5
424540	IPR025282	0.5
424540	IPR025592	0.5
424541	IPR003367	0.2
424541	IPR008009	0.2
424544	IPR007272	1
424552	IPR000209	1
424552	IPR015500	1
424552	IPR022398	0.666666666666667
424552	IPR023828	1
424554	IPR004839	1
424554	IPR015421	1
424554	IPR015422	1
424554	IPR015424	1
424560	IPR003675	1
424561	IPR000811	1
424564	IPR000719	1
424564	IPR002290	1
424564	IPR011009	1
424565	IPR007497	0.5
424567	IPR007044	1
424567	IPR010359	1
424568	IPR005538	1
424572	IPR013148	0.5
424572	IPR023296	0.5
424574	IPR005003	0.75
424574	IPR005068	1
424574	IPR011083	1
424575	IPR003115	0.666666666666667
424576	IPR010738	1
424576	IPR021462	1
424577	IPR011652	1
424580	IPR001119	0.5
424582	IPR009492	1
424583	IPR001440	0.5
424583	IPR011990	1
424583	IPR013026	1
424583	IPR019734	1
424584	IPR010827	1
424585	IPR006190	1
424585	IPR013132	1
424585	IPR013785	1
424585	IPR013974	0.5
424585	IPR020030	0.5
424587	IPR008635	1
424587	IPR008640	1
424587	IPR024973	0.5
424591	IPR002765	1
424592	IPR009057	1
424592	IPR009594	1
424592	IPR018060	1
424594	IPR001258	1
424594	IPR007110	0.5
424594	IPR011042	1
424594	IPR013017	1
424594	IPR013658	0.5
424598	IPR002048	0.875
424598	IPR011992	0.875
424598	IPR018247	0.875
424598	IPR018249	0.875
424599	IPR009875	0.5
424603	IPR001387	1
424603	IPR010982	1
424604	IPR013378	1
424605	IPR001650	1
424605	IPR011545	1
424605	IPR014001	1
424606	IPR012062	1
424606	IPR013785	1
424607	IPR016196	0.333333333333333
424614	IPR002877	0.5
424619	IPR000126	1
424619	IPR001254	1
424619	IPR009003	1
424622	IPR011042	0.8
424622	IPR011047	0.4
424622	IPR011110	0.8
424622	IPR015943	0.4
424623	IPR024461	0.333333333333333
424625	IPR002645	1
424625	IPR011547	1
424628	IPR009057	1
424628	IPR018060	1
424630	IPR002560	1
424631	IPR008962	1
424631	IPR016147	1
424633	IPR009057	1
424634	IPR015032	1
424638	IPR023614	1
424639	IPR010221	1
424642	IPR021694	1
424648	IPR000667	0.5
424648	IPR010846	0.5
424648	IPR012338	0.5
424648	IPR023360	0.5
424649	IPR003646	1
424650	IPR012903	1
424654	IPR000209	1
424654	IPR003137	1
424654	IPR010435	1
424654	IPR011490	1
424654	IPR015500	1
424654	IPR019931	0.5
424654	IPR022398	0.5
424654	IPR023827	1
424654	IPR023828	1
424657	IPR000801	0.666666666666667
424659	IPR024473	0.5
424660	IPR023991	1
424661	IPR000719	0.5
424661	IPR002290	0.5
424661	IPR008271	0.5
424661	IPR011009	0.5
424661	IPR011042	0.5
424661	IPR017441	0.5
424662	IPR014955	1
424664	IPR010693	1
424666	IPR012908	0.5
424666	IPR024983	1
424669	IPR005546	1
424669	IPR006315	1
424669	IPR011050	1
424669	IPR012332	0.75
424669	IPR013425	1
424671	IPR000175	1
424673	IPR000863	0.333333333333333
424677	IPR000030	1
424677	IPR022171	1
424680	IPR010815	1
424681	IPR013685	1
424682	IPR012854	1
424685	IPR011704	0.5
424686	IPR000023	1
424686	IPR012003	0.5
424686	IPR022953	1
424690	IPR024422	0.5
424691	IPR000200	1
424692	IPR002126	0.333333333333333
424692	IPR008985	0.666666666666667
424692	IPR010221	0.666666666666667
424692	IPR013320	0.666666666666667
424694	IPR009002	0.5
424694	IPR012349	1
424696	IPR000424	1
424696	IPR012340	1
424696	IPR016027	1
424699	IPR019587	1
424700	IPR003018	1
424707	IPR017946	1
424713	IPR024331	1
424714	IPR006076	1
424715	IPR002130	1
424715	IPR008589	1
424715	IPR013785	1
424715	IPR017853	1
424718	IPR004995	0.5
424720	IPR011250	1
424721	IPR004869	0.5
424729	IPR007159	1
424735	IPR006119	1
424742	IPR001343	1
424742	IPR011049	1
424742	IPR018511	1
424743	IPR000788	0.5
424743	IPR003586	0.5
424743	IPR003587	0.5
424743	IPR004042	0.5
424743	IPR005144	0.5
424743	IPR006141	0.5
424743	IPR006142	0.5
424743	IPR007869	0.5
424743	IPR008926	0.5
424743	IPR013344	0.5
424743	IPR013509	0.5
424743	IPR015146	0.5
424743	IPR015147	0.5
424747	IPR008928	1
424747	IPR010905	1
424747	IPR012341	1
424747	IPR017853	1
424752	IPR002126	1
424752	IPR015919	0.2
424756	IPR000994	1
424758	IPR002036	1
424758	IPR020549	1
424758	IPR023091	1
424764	IPR022263	1
424765	IPR009300	1
424767	IPR000860	1
424767	IPR022417	1
424770	IPR007436	0.5
424773	IPR024445	1
424775	IPR004381	1
424775	IPR018193	1
424775	IPR018197	1
424776	IPR025874	1
424784	IPR025736	1
424787	IPR014940	1
424789	IPR004129	1
424789	IPR006311	1
424789	IPR017946	1
424798	IPR001303	1
424798	IPR010737	1
424801	IPR011991	1
424802	IPR010445	1
424806	IPR025870	1
424810	IPR000014	1
424810	IPR005330	1
424810	IPR013767	1
424812	IPR004843	0.5
424815	IPR002059	0.714285714285714
424815	IPR008613	0.714285714285714
424815	IPR011129	0.714285714285714
424815	IPR012340	0.714285714285714
424815	IPR016027	0.714285714285714
424815	IPR019844	0.714285714285714
424816	IPR011991	0.111111111111111
424822	IPR021085	1
424824	IPR000119	1
424824	IPR010992	1
424824	IPR023630	1
424828	IPR001173	1
424829	IPR004843	1
424832	IPR013442	1
424833	IPR000531	1
424833	IPR010916	1
424833	IPR012910	1
424835	IPR002541	1
424836	IPR002994	1
424837	IPR002048	0.4
424837	IPR011992	1
424837	IPR018247	1
424837	IPR018249	0.6
424838	IPR013094	1
424839	IPR001584	0.75
424839	IPR012337	1
424840	IPR002838	1
424840	IPR011990	1
424840	IPR013026	1
424840	IPR016031	1
424840	IPR019734	1
424841	IPR000423	1
424841	IPR002901	1
424841	IPR007921	1
424841	IPR013338	1
424843	IPR011047	0.5
424843	IPR018391	0.5
424847	IPR002037	1
424847	IPR005084	1
424847	IPR006584	0.5
424847	IPR006710	1
424847	IPR008928	1
424847	IPR008979	1
424847	IPR012341	1
424847	IPR023296	1
424849	IPR000601	0.5
424849	IPR008557	1
424849	IPR011042	1
424849	IPR011045	0.5
424849	IPR022409	0.5
424850	IPR004193	1
424850	IPR005323	1
424850	IPR006047	1
424850	IPR006589	1
424850	IPR011838	0.1
424850	IPR011840	0.9
424850	IPR013780	0.4
424850	IPR013781	1
424850	IPR013783	1
424850	IPR013784	1
424850	IPR014756	1
424850	IPR015902	1
424850	IPR017853	1
424851	IPR011990	1
424851	IPR013026	1
424851	IPR013105	0.666666666666667
424851	IPR019734	0.333333333333333
424852	IPR021225	1
424859	IPR022118	1
424860	IPR002481	1
424862	IPR018484	0.5
424863	IPR003841	1
424864	IPR003849	1
424870	IPR023346	0.5
424872	IPR000014	0.5
424872	IPR000700	0.25
424872	IPR001610	0.25
424872	IPR001789	1
424872	IPR011006	1
424872	IPR013767	0.25
424873	IPR005193	1
424873	IPR023296	1
424874	IPR005158	1
424874	IPR011990	1
424874	IPR016032	1
424876	IPR001272	1
424876	IPR008210	1
424878	IPR018449	1
424880	IPR001919	0.8
424880	IPR006311	0.2
424880	IPR008965	0.8
424880	IPR012291	0.8
424880	IPR013517	0.4
424881	IPR000268	1
424881	IPR009057	1
424881	IPR020789	0.666666666666667
424881	IPR023580	1
424882	IPR002831	1
424882	IPR011991	1
424885	IPR011991	1
424885	IPR021660	1
424887	IPR024983	0.5
424895	IPR010090	1
424897	IPR012134	1
424897	IPR016161	1
424897	IPR016162	1
424900	IPR006311	1
424904	IPR007867	1
424908	IPR004143	1
424908	IPR004408	0.5
424914	IPR004193	0.5
424914	IPR006047	0.5
424914	IPR011839	0.75
424914	IPR013781	1
424914	IPR013783	1
424914	IPR014756	1
424914	IPR015902	1
424914	IPR017853	1
424914	IPR024561	1
424919	IPR009246	1
424921	IPR005877	0.833333333333333
424921	IPR019931	0.833333333333333
424921	IPR019948	0.333333333333333
424922	IPR000014	1
424922	IPR001789	1
424922	IPR011006	1
424922	IPR013656	0.5
424922	IPR013767	0.5
424923	IPR007337	0.5
424928	IPR011528	1
424930	IPR023296	1
424931	IPR013286	1
424932	IPR003961	1
424932	IPR006311	0.333333333333333
424932	IPR013830	1
424932	IPR013831	1
424936	IPR011051	0.333333333333333
424937	IPR006674	0.5
424940	IPR000525	1
424940	IPR011991	1
424945	IPR005584	1
424945	IPR013088	1
424946	IPR003423	1
424949	IPR011991	1
424951	IPR000866	1
424951	IPR011047	1
424951	IPR012336	1
424952	IPR000774	1
424952	IPR001179	1
424954	IPR006949	1
424959	IPR000223	1
424959	IPR011056	1
424959	IPR015927	1
424959	IPR019533	1
424959	IPR019758	1
424960	IPR000917	1
424960	IPR017849	1
424960	IPR017850	1
424964	IPR002586	0.5
424966	IPR002529	1
424966	IPR011234	1
424969	IPR021733	1
424970	IPR010982	1
424983	IPR021359	0.666666666666667
424985	IPR002023	0.5
424985	IPR012336	0.5
424986	IPR004789	0.666666666666667
424986	IPR019455	1
424988	IPR001781	0.857142857142857
424988	IPR022025	1
424989	IPR016134	1
424989	IPR018247	0.5
424993	IPR001395	1
424993	IPR023210	1
424995	IPR000531	0.5
424997	IPR003593	1
424997	IPR003959	1
424997	IPR003960	1
424998	IPR022541	1
425001	IPR001478	1
425003	IPR001387	0.666666666666667
425003	IPR010982	0.666666666666667
425005	IPR000192	1
425005	IPR015421	1
425005	IPR015422	1
425005	IPR015424	1
425005	IPR023214	1
425006	IPR000888	1
425006	IPR011051	1
425006	IPR014710	1
425007	IPR001440	0.25
425007	IPR011990	1
425007	IPR013026	1
425007	IPR013105	0.25
425007	IPR019734	1
425009	IPR011646	0.5
425011	IPR025199	1
425017	IPR010724	1
425018	IPR008258	0.333333333333333
425018	IPR011055	1
425018	IPR016047	1
425018	IPR023346	1
425027	IPR000014	0.5
425027	IPR000700	1
425027	IPR001610	0.5
425027	IPR009019	0.5
425027	IPR013655	1
425027	IPR013656	1
425028	IPR000668	0.8
425028	IPR013128	0.6
425028	IPR016134	0.2
425029	IPR012337	0.5
425030	IPR004919	1
425042	IPR000836	0.25
425042	IPR007695	0.75
425042	IPR016151	0.75
425048	IPR000178	0.9
425048	IPR000795	0.9
425048	IPR004161	0.9
425048	IPR005225	0.9
425048	IPR006847	0.9
425048	IPR009000	0.9
425048	IPR015760	0.9
425048	IPR023115	0.9
425055	IPR011990	0.5
425059	IPR005829	0.5
425059	IPR011701	0.5
425059	IPR016196	1
425059	IPR020846	0.5
425061	IPR011089	1
425064	IPR010897	1
425067	IPR005756	1
425067	IPR005824	1
425067	IPR005825	1
425067	IPR008991	1
425067	IPR014723	1
425069	IPR000891	1
425069	IPR013785	1
425069	IPR017629	1
425070	IPR005594	1
425070	IPR008635	1
425074	IPR006402	1
425074	IPR006439	0.5
425074	IPR023214	1
425079	IPR011991	1
425079	IPR016032	0.5
425080	IPR002610	1
425080	IPR022764	1
425083	IPR003343	1
425083	IPR008964	1
425083	IPR011081	1
425085	IPR000691	1
425085	IPR023549	1
425088	IPR002559	0.5
425091	IPR003477	0.5
425091	IPR011067	1
425093	IPR000120	1
425093	IPR020556	1
425093	IPR023631	1
425102	IPR025359	1
425103	IPR014044	1
425108	IPR009793	1
425110	IPR000160	0.5
425110	IPR001054	1
425110	IPR003018	0.5
425113	IPR007737	1
425114	IPR011990	0.5
425118	IPR001623	1
425118	IPR003095	1
425120	IPR004300	0.666666666666667
425120	IPR010995	0.666666666666667
425120	IPR011330	0.666666666666667
425120	IPR015293	0.666666666666667
425121	IPR011990	1
425121	IPR013026	0.5
425121	IPR013830	0.5
425121	IPR013831	0.5
425121	IPR014982	1
425121	IPR019734	0.5
425122	IPR006175	1
425122	IPR013813	1
425123	IPR011990	1
425123	IPR012336	1
425125	IPR003115	1
425125	IPR004437	1
425127	IPR006109	1
425127	IPR006168	1
425127	IPR008927	1
425127	IPR011128	1
425127	IPR013328	1
425127	IPR016040	1
425130	IPR001387	1
425130	IPR010982	1
425132	IPR003594	1
425132	IPR004358	1
425132	IPR005467	1
425132	IPR009082	1
425136	IPR004700	1
425142	IPR025199	0.5
425143	IPR002718	0.666666666666667
425145	IPR010493	1
425145	IPR011004	1
425147	IPR001845	1
425147	IPR011991	1
425152	IPR002500	0.666666666666667
425152	IPR014729	1
425152	IPR021845	1
425153	IPR004291	1
425161	IPR000873	0.5
425161	IPR001031	0.5
425161	IPR001242	0.5
425161	IPR006162	0.5
425161	IPR009081	0.5
425161	IPR010071	0.5
425161	IPR011701	0.5
425161	IPR016196	0.5
425161	IPR020806	0.5
425161	IPR020845	0.5
425167	IPR005877	0.75
425167	IPR007756	1
425167	IPR019931	0.75
425167	IPR019948	0.75
425168	IPR001930	0.666666666666667
425169	IPR000589	1
425169	IPR005290	1
425169	IPR009068	1
425173	IPR001343	1
425173	IPR003995	0.5
425173	IPR011049	1
425173	IPR018511	0.5
425174	IPR000782	1
425174	IPR025478	1
425175	IPR001279	0.5
425177	IPR003540	1
425178	IPR000014	1
425178	IPR000700	1
425178	IPR001610	0.5
425178	IPR001789	1
425178	IPR003018	1
425178	IPR003594	1
425178	IPR003661	1
425178	IPR004358	1
425178	IPR005467	1
425178	IPR009082	1
425178	IPR011006	1
425178	IPR013655	1
425178	IPR013656	1
425178	IPR016132	0.5
425179	IPR007413	1
425182	IPR003593	0.5
425182	IPR003959	0.5
425183	IPR011460	1
425185	IPR001525	1
425187	IPR007595	1
425188	IPR003607	0.2
425188	IPR006674	0.8
425190	IPR003593	1
425190	IPR008824	1
425191	IPR004291	0.5
425192	IPR002509	1
425192	IPR011330	1
425195	IPR000485	0.5
425195	IPR011008	0.5
425195	IPR011991	0.5
425195	IPR019885	0.5
425195	IPR019887	0.5
425195	IPR019888	0.5
425196	IPR010488	0.5
425197	IPR013728	0.25
425200	IPR025295	0.5
425202	IPR007657	1
425203	IPR025857	1
425207	IPR025905	1
425210	IPR004099	1
425210	IPR016156	1
425214	IPR002104	1
425214	IPR011010	1
425214	IPR013762	1
425216	IPR006402	0.5
425216	IPR023214	1
425218	IPR005498	1
425220	IPR006597	1
425220	IPR011990	1
425221	IPR003594	1
425221	IPR011712	1
425221	IPR025828	1
425222	IPR006616	1
425225	IPR003448	1
425228	IPR000719	1
425228	IPR002290	1
