fam_id	num_nonAnnot	num_annotations	total_fam_members	proportion_nonAnnot
433264	2	0	2	1
433265	1	2	2	0.5
433266	0	6	2	0
433267	2	0	2	1
433268	2	0	2	1
433269	2	0	2	1
433270	0	2	2	0
433271	2	0	2	1
433272	2	0	2	1
433273	0	4	4	0
433274	0	9	3	0
433275	0	3	3	0
433276	1	1	2	0.5
433277	2	0	2	1
433278	2	0	2	1
433279	2	0	2	1
433280	0	3	3	0
433281	0	6	2	0
433282	0	8	2	0
433283	0	2	2	0
433284	3	0	3	1
433285	0	2	2	0
433286	2	0	2	1
433287	0	5	4	0
433288	2	0	2	1
433289	4	0	4	1
433290	2	0	2	1
433291	5	0	5	1
433292	2	0	2	1
433293	5	0	5	1
433294	2	0	2	1
433295	2	0	2	1
433296	3	0	3	1
433297	2	0	2	1
433298	0	3	3	0
433299	0	11	3	0
433300	2	0	2	1
433301	1	14	2	0.5
433302	0	4	2	0
433303	3	0	3	1
433304	2	0	2	1
433305	0	2	2	0
433306	0	4	2	0
433307	0	4	2	0
433308	2	0	2	1
433309	2	0	2	1
433310	2	0	2	1
433311	2	0	2	1
433312	2	0	2	1
433313	2	3	5	0.4
433314	2	0	2	1
433315	2	0	2	1
433316	2	0	2	1
433317	2	0	2	1
433318	0	2	2	0
433319	0	4	4	0
433320	0	6	2	0
433321	2	0	2	1
433322	2	0	2	1
433323	15	0	15	1
433324	2	0	2	1
433325	0	26	4	0
433326	3	0	3	1
433327	2	0	2	1
433328	0	14	2	0
433329	2	0	2	1
433330	0	4	2	0
433331	2	0	2	1
433332	2	0	2	1
433333	4	0	4	1
433334	2	0	2	1
433335	0	2	2	0
433336	1	0	1	1
433337	0	4	2	0
433338	0	3	2	0
433339	3	0	3	1
433340	1	2	3	0.333333333333333
433341	2	0	2	1
433342	3	0	3	1
433343	2	0	2	1
433344	2	0	2	1
433345	3	0	3	1
433346	2	0	2	1
433347	0	2	2	0
433348	2	0	2	1
433349	0	2	2	0
433350	4	2	6	0.666666666666667
433351	0	2	2	0
433352	3	0	3	1
433353	5	0	5	1
433354	2	0	2	1
433355	0	10	2	0
433356	2	0	2	1
433357	0	4	2	0
433358	2	0	2	1
433359	7	0	7	1
433360	6	0	6	1
433361	2	0	2	1
433362	4	0	4	1
433363	0	2	2	0
433364	0	6	3	0
433365	3	0	3	1
433366	5	0	5	1
433367	0	22	2	0
433368	2	0	2	1
433369	1	1	2	0.5
433370	2	0	2	1
433371	0	3	2	0
433372	2	0	2	1
433373	1	3	4	0.25
433374	0	2	2	0
433375	1	1	2	0.5
433376	1	2	2	0.5
433377	10	0	10	1
433378	2	0	2	1
433379	0	12	4	0
433380	3	0	3	1
433381	3	0	3	1
433382	3	0	3	1
433383	0	16	8	0
433384	2	0	2	1
433385	4	0	4	1
433386	2	0	2	1
433387	3	0	3	1
433388	2	0	2	1
433389	3	0	3	1
433390	8	0	8	1
433391	2	0	2	1
433392	0	6	2	0
433393	0	2	2	0
433394	2	0	2	1
433395	0	11	5	0
433396	2	0	2	1
433397	2	0	2	1
433398	0	5	2	0
433399	0	2	2	0
433400	2	0	2	1
433401	2	0	2	1
433402	2	0	2	1
433403	2	0	2	1
433404	2	0	2	1
433405	2	0	2	1
433406	2	0	2	1
433407	0	10	3	0
433408	1	4	4	0.25
433409	3	0	3	1
433410	0	6	2	0
433411	2	0	2	1
433412	2	0	2	1
433413	0	12	3	0
433414	2	0	2	1
433415	2	0	2	1
433416	0	2	2	0
433417	2	0	2	1
433418	0	6	2	0
433419	0	2	2	0
433420	2	0	2	1
433421	2	0	2	1
433422	1	1	2	0.5
433423	3	0	3	1
433424	2	0	2	1
433425	2	0	2	1
433426	2	0	2	1
433427	2	0	2	1
433428	2	0	2	1
433429	3	0	3	1
433430	2	0	2	1
433431	0	6	3	0
433432	4	0	4	1
433433	0	9	3	0
433434	0	4	2	0
433435	2	3	5	0.4
433436	4	0	4	1
433437	0	4	4	0
433438	0	4	2	0
433439	0	9	2	0
433440	2	0	2	1
433441	3	0	3	1
433442	2	0	2	1
433443	9	0	9	1
433444	1	0	1	1
433445	2	0	2	1
433446	4	0	4	1
433447	2	0	2	1
433448	2	0	2	1
433449	0	18	3	0
433450	0	6	3	0
433451	2	0	2	1
433452	0	2	2	0
433453	0	2	2	0
433454	2	0	2	1
433455	2	0	2	1
433456	2	0	2	1
433457	2	0	2	1
433458	4	0	4	1
433459	2	0	2	1
433460	2	0	2	1
433461	2	0	2	1
433462	0	2	2	0
433463	0	4	2	0
433464	0	23	2	0
433465	2	0	2	1
433466	2	0	2	1
433467	3	0	3	1
433468	2	0	2	1
433469	2	0	2	1
433470	2	0	2	1
433471	2	0	2	1
433472	0	3	3	0
433473	0	12	2	0
433474	2	0	2	1
433475	3	0	3	1
433476	0	2	2	0
433477	1	3	4	0.25
433478	3	0	3	1
433479	0	8	3	0
433480	2	0	2	1
433481	1	2	2	0.5
433482	0	2	2	0
433483	0	5	3	0
433484	0	2	2	0
433485	0	2	2	0
433486	5	0	5	1
433487	2	0	2	1
433488	4	0	4	1
433489	5	0	5	1
433490	1	4	3	0.333333333333333
433491	2	0	2	1
433492	1	1	2	0.5
433493	1	1	2	0.5
433494	0	6	3	0
433495	2	0	2	1
433496	0	4	2	0
433497	2	0	2	1
433498	2	0	2	1
433499	1	3	4	0.25
433500	4	0	4	1
433501	2	0	2	1
433502	0	3	3	0
433503	0	16	3	0
433504	0	4	2	0
433505	0	15	2	0
433506	0	12	3	0
433507	2	0	2	1
433508	2	0	2	1
433509	2	1	3	0.666666666666667
433510	1	1	2	0.5
433511	0	2	2	0
433512	2	0	2	1
433513	2	0	2	1
433514	0	3	3	0
433515	0	147	49	0
433516	2	0	2	1
433517	1	12	2	0.5
433518	2	0	2	1
433519	2	0	2	1
433520	2	0	2	1
433521	0	4	2	0
433522	3	0	3	1
433523	3	0	3	1
433524	2	0	2	1
433525	0	6	2	0
433526	0	4	2	0
433527	0	2	2	0
433528	0	2	2	0
433529	2	0	2	1
433530	0	2	2	0
433531	7	0	7	1
433532	0	3	3	0
433533	2	0	2	1
433534	2	0	2	1
433535	0	15	3	0
433536	0	6	4	0
433537	0	27	9	0
433538	0	3	3	0
433539	0	9	3	0
433540	3	0	3	1
433541	1	4	2	0.5
433542	3	0	3	1
433543	1	1	2	0.5
433544	2	0	2	1
433545	3	0	3	1
433546	3	0	3	1
433547	0	3	3	0
433548	2	0	2	1
433549	0	7	2	0
433550	2	0	2	1
433551	2	1	3	0.666666666666667
433552	1	0	1	1
433553	0	2	2	0
433554	2	0	2	1
433555	2	0	2	1
433556	2	3	4	0.5
433557	2	0	2	1
433558	2	0	2	1
433559	2	0	2	1
433560	0	2	2	0
433561	2	0	2	1
433562	2	0	2	1
433563	0	2	2	0
433564	7	0	7	1
433565	2	0	2	1
433566	2	0	2	1
433567	0	18	3	0
433568	0	4	2	0
433569	2	0	2	1
433570	3	0	3	1
433571	2	0	2	1
433572	2	0	2	1
433573	2	0	2	1
433574	2	0	2	1
433575	2	0	2	1
433576	2	0	2	1
433577	2	0	2	1
433578	0	2	2	0
433579	0	4	2	0
433580	0	23	2	0
433581	0	3	3	0
433582	0	5	5	0
433583	2	0	2	1
433584	2	0	2	1
433585	2	0	2	1
433586	4	0	4	1
433587	2	0	2	1
433588	0	6	6	0
433589	2	0	2	1
433590	2	0	2	1
433591	2	0	2	1
433592	2	0	2	1
433593	2	0	2	1
433594	0	4	2	0
433595	2	0	2	1
433596	3	0	3	1
433597	3	0	3	1
433598	0	4	2	0
433599	0	6	3	0
433600	4	0	4	1
433601	0	6	2	0
433602	1	10	3	0.333333333333333
433603	2	0	2	1
433604	2	0	2	1
433605	1	1	2	0.5
433606	0	3	3	0
433607	0	12	3	0
433608	3	0	3	1
433609	2	0	2	1
433610	0	3	3	0
433611	2	0	2	1
433612	3	0	3	1
433613	2	0	2	1
433614	2	0	2	1
433615	2	0	2	1
433616	3	0	3	1
433617	2	1	3	0.666666666666667
433618	2	0	2	1
433619	2	0	2	1
433620	0	4	2	0
433621	2	0	2	1
433622	4	0	4	1
433623	2	0	2	1
433624	2	0	2	1
433625	0	8	3	0
433626	2	0	2	1
433627	0	2	2	0
433628	0	18	2	0
433629	2	0	2	1
433630	2	0	2	1
433631	2	0	2	1
433632	1	1	2	0.5
433633	2	0	2	1
433634	3	0	3	1
433635	2	0	2	1
433636	0	2	2	0
433637	0	2	2	0
433638	0	4	2	0
433639	2	0	2	1
433640	3	0	3	1
433641	1	2	2	0.5
433642	0	2	2	0
433643	2	0	2	1
433644	0	11	3	0
433645	2	0	2	1
433646	1	4	2	0.5
433647	2	0	2	1
433648	2	0	2	1
433649	0	2	2	0
433650	2	2	4	0.5
433651	3	0	3	1
433652	0	2	2	0
433653	3	0	3	1
433654	0	3	3	0
433655	2	0	2	1
433656	0	4	2	0
433657	2	0	2	1
433658	0	6	2	0
433659	2	0	2	1
433660	2	0	2	1
433661	2	0	2	1
433662	2	0	2	1
433663	2	0	2	1
433664	0	4	2	0
433665	2	0	2	1
433666	0	2	2	0
433667	2	0	2	1
433668	2	0	2	1
433669	16	0	16	1
433670	2	0	2	1
433671	0	4	2	0
433672	2	0	2	1
433673	0	2	2	0
433674	0	9	2	0
433675	4	0	4	1
433676	4	0	4	1
433677	0	2	2	0
433678	3	0	3	1
433679	0	24	3	0
433680	2	0	2	1
433681	2	0	2	1
433682	0	6	2	0
433683	1	1	2	0.5
433684	2	0	2	1
433685	0	2	2	0
433686	2	0	2	1
433687	0	7	3	0
433688	2	0	2	1
433689	0	11	11	0
433690	2	0	2	1
433691	2	0	2	1
433692	1	3	3	0.333333333333333
433693	0	11	2	0
433694	2	0	2	1
433695	2	0	2	1
433696	1	2	3	0.333333333333333
433697	2	17	19	0.105263157894737
433698	4	0	4	1
433699	2	0	2	1
433700	0	2	2	0
433701	4	0	4	1
433702	0	3	3	0
433703	18	0	18	1
433704	2	0	2	1
433705	5	0	5	1
433706	2	0	2	1
433707	0	4	2	0
433708	1	1	2	0.5
433709	2	0	2	1
433710	2	0	2	1
433711	20	0	20	1
433712	0	3	3	0
433713	0	2	2	0
433714	0	12	3	0
433715	2	0	2	1
433716	2	0	2	1
433717	2	1	3	0.666666666666667
433718	2	0	2	1
433719	3	0	3	1
433720	2	0	2	1
433721	1	4	2	0.5
433722	1	1	2	0.5
433723	2	0	2	1
433724	2	0	2	1
433725	2	0	2	1
433726	4	0	4	1
433727	3	0	3	1
433728	2	0	2	1
433729	2	0	2	1
433730	3	0	3	1
433731	3	0	3	1
433732	2	0	2	1
433733	2	0	2	1
433734	0	4	2	0
433735	0	2	2	0
433736	0	6	2	0
433737	0	11	2	0
433738	2	0	2	1
433739	0	4	4	0
433740	0	4	3	0
433741	0	2	2	0
433742	0	2	2	0
433743	0	4	2	0
433744	2	0	2	1
433745	5	0	5	1
433746	2	0	2	1
433747	7	0	7	1
433748	0	2	2	0
433749	0	6	3	0
433750	2	0	2	1
433751	0	12	12	0
433752	4	0	4	1
433753	2	0	2	1
433754	0	4	2	0
433755	0	3	2	0
433756	0	2	2	0
433757	2	0	2	1
433758	0	5	5	0
433759	2	0	2	1
433760	0	3	3	0
433761	2	0	2	1
433762	2	0	2	1
433763	0	4	2	0
433764	0	29	4	0
433765	0	33	3	0
433766	0	2	2	0
433767	0	4	3	0
433768	3	0	3	1
433769	0	13	2	0
433770	22	0	22	1
433771	0	18	3	0
433772	2	0	2	1
433773	1	1	2	0.5
433774	2	0	2	1
433775	3	0	3	1
433776	0	4	2	0
433777	0	5	2	0
433778	0	6	3	0
433779	0	4	2	0
433780	3	0	3	1
433781	1	1	2	0.5
433782	0	10	2	0
433783	0	2	2	0
433784	2	0	2	1
433785	7	0	7	1
433786	2	0	2	1
433787	0	6	2	0
433788	2	2	3	0.666666666666667
433789	2	0	2	1
433790	0	8	4	0
433791	2	1	3	0.666666666666667
433792	3	0	3	1
433793	2	0	2	1
433794	3	0	3	1
433795	2	2	4	0.5
433796	2	0	2	1
433797	2	0	2	1
433798	3	0	3	1
433799	2	0	2	1
433800	3	0	3	1
433801	3	0	3	1
433802	1	3	2	0.5
433803	0	2	2	0
433804	2	0	2	1
433805	2	0	2	1
433806	2	0	2	1
433807	2	0	2	1
433808	3	0	3	1
433809	3	0	3	1
433810	2	0	2	1
433811	1	1	2	0.5
433812	2	0	2	1
433813	11	0	11	1
433814	10	0	10	1
433815	3	0	3	1
433816	3	0	3	1
433817	0	4	2	0
433818	0	2	2	0
433819	5	0	5	1
433820	3	0	3	1
433821	0	8	8	0
433822	0	14	2	0
433823	2	0	2	1
433824	2	0	2	1
433825	2	0	2	1
433826	2	0	2	1
433827	0	2	2	0
433828	2	0	2	1
433829	3	0	3	1
433830	2	0	2	1
433831	2	0	2	1
433832	0	114	13	0
433833	2	0	2	1
433834	0	8	3	0
433835	0	7	7	0
433836	0	3	3	0
433837	0	7	3	0
433838	1	1	2	0.5
433839	0	2	2	0
433840	0	2	2	0
433841	2	0	2	1
433842	4	0	4	1
433843	0	2	2	0
433844	2	0	2	1
433845	3	0	3	1
433846	1	2	3	0.333333333333333
433847	3	0	3	1
433848	0	4	2	0
433849	0	6	3	0
433850	0	3	3	0
433851	2	0	2	1
433852	0	5	2	0
433853	2	0	2	1
433854	2	0	2	1
433855	0	4	2	0
433856	2	0	2	1
433857	2	0	2	1
433858	4	0	4	1
433859	2	0	2	1
433860	3	0	3	1
433861	0	8	4	0
433862	17	0	17	1
433863	0	3	3	0
433864	1	2	3	0.333333333333333
433865	2	0	2	1
433866	0	2	2	0
433867	0	4	2	0
433868	0	2	2	0
433869	2	0	2	1
433870	2	0	2	1
433871	2	0	2	1
433872	8	0	8	1
433873	1	1	2	0.5
433874	3	0	3	1
433875	2	0	2	1
433876	4	0	4	1
433877	0	8	4	0
433878	0	4	2	0
433879	2	0	2	1
433880	4	0	4	1
433881	2	0	2	1
433882	0	39	3	0
433883	1	1	2	0.5
433884	0	5	3	0
433885	0	6	2	0
433886	3	0	3	1
433887	2	0	2	1
433888	2	0	2	1
433889	1	1	2	0.5
433890	0	6	2	0
433891	2	0	2	1
433892	2	0	2	1
433893	2	0	2	1
433894	3	0	3	1
433895	1	2	2	0.5
433896	2	0	2	1
433897	3	0	3	1
433898	2	0	2	1
433899	0	4	2	0
433900	1	1	2	0.5
433901	2	0	2	1
433902	2	0	2	1
433903	0	4	2	0
433904	2	0	2	1
433905	0	20	2	0
433906	0	3	3	0
433907	2	0	2	1
433908	0	10	5	0
433909	1	1	2	0.5
433910	2	0	2	1
433911	2	0	2	1
433912	2	0	2	1
433913	0	2	2	0
433914	0	11	2	0
433915	1	3	2	0.5
433916	0	12	3	0
433917	0	2	2	0
433918	7	0	7	1
433919	2	0	2	1
433920	0	4	2	0
433921	2	0	2	1
433922	2	0	2	1
433923	1	6	4	0.25
433924	2	0	2	1
433925	0	6	6	0
433926	2	0	2	1
433927	3	0	3	1
433928	1	6	2	0.5
433929	1	23	3	0.333333333333333
433930	0	7	7	0
433931	0	10	5	0
433932	0	5	5	0
433933	2	0	2	1
433934	2	0	2	1
433935	0	5	2	0
433936	1	1	2	0.5
433937	0	2	2	0
433938	0	2	2	0
433939	0	2	2	0
433940	3	0	3	1
433941	0	2	2	0
433942	7	0	7	1
433943	2	0	2	1
433944	0	2	2	0
433945	2	0	2	1
433946	2	0	2	1
433947	1	2	2	0.5
433948	4	0	4	1
433949	0	2	2	0
433950	0	4	2	0
433951	2	0	2	1
433952	0	2	2	0
433953	0	5	5	0
433954	2	0	2	1
433955	2	0	2	1
433956	8	0	8	1
433957	2	0	2	1
433958	3	0	3	1
433959	0	2	2	0
433960	2	0	2	1
433961	2	0	2	1
433962	2	0	2	1
433963	4	0	4	1
433964	2	0	2	1
433965	2	0	2	1
433966	0	9	3	0
433967	0	6	3	0
433968	2	0	2	1
433969	1	1	2	0.5
433970	1	0	1	1
433971	0	10	2	0
433972	2	0	2	1
433973	2	0	2	1
433974	2	0	2	1
433975	2	0	2	1
433976	0	4	2	0
433977	2	0	2	1
433978	2	0	2	1
433979	2	0	2	1
433980	2	0	2	1
433981	2	0	2	1
433982	0	4	2	0
433983	5	0	5	1
433984	0	2	2	0
433985	2	0	2	1
433986	3	0	3	1
433987	2	0	2	1
433988	1	1	2	0.5
433989	1	1	2	0.5
433990	2	0	2	1
433991	4	0	4	1
433992	0	2	2	0
433993	2	0	2	1
433994	0	11	5	0
433995	3	0	3	1
433996	2	0	2	1
433997	3	0	3	1
433998	2	0	2	1
433999	1	1	2	0.5
434000	2	0	2	1
434001	2	0	2	1
434002	2	0	2	1
434003	2	0	2	1
434004	0	2	2	0
434005	3	0	3	1
434006	0	6	3	0
434007	5	0	5	1
434008	2	0	2	1
434009	2	0	2	1
434010	0	22	3	0
434011	1	2	2	0.5
434012	0	8	2	0
434013	7	0	7	1
434014	0	4	2	0
434015	2	0	2	1
434016	0	3	3	0
434017	2	0	2	1
434018	2	0	2	1
434019	3	0	3	1
434020	4	0	4	1
434021	0	3	3	0
434022	7	0	7	1
434023	2	0	2	1
434024	0	2	2	0
434025	0	2	2	0
434026	2	0	2	1
434027	1	1	2	0.5
434028	3	0	3	1
434029	2	0	2	1
434030	2	7	8	0.25
434031	1	2	3	0.333333333333333
434032	2	3	3	0.666666666666667
434033	2	0	2	1
434034	3	0	3	1
434035	3	0	3	1
434036	2	0	2	1
434037	2	0	2	1
434038	4	0	4	1
434039	4	0	4	1
434040	1	1	2	0.5
434041	4	0	4	1
434042	2	0	2	1
434043	1	1	2	0.5
434044	2	0	2	1
434045	2	0	2	1
434046	3	0	3	1
434047	0	2	2	0
434048	2	0	2	1
434049	0	2	2	0
434050	0	2	2	0
434051	2	0	2	1
434052	2	0	2	1
434053	2	0	2	1
434054	2	0	2	1
434055	2	0	2	1
434056	2	0	2	1
434057	3	0	3	1
434058	2	0	2	1
434059	3	0	3	1
434060	2	0	2	1
434061	0	2	2	0
434062	6	0	6	1
434063	0	4	2	0
434064	0	46	9	0
434065	0	3	3	0
434066	5	0	5	1
434067	2	0	2	1
434068	0	3	3	0
434069	1	1	2	0.5
434070	2	0	2	1
434071	2	0	2	1
434072	0	6	2	0
434073	2	0	2	1
434074	3	0	3	1
434075	2	0	2	1
434076	2	0	2	1
434077	5	0	5	1
434078	1	2	3	0.333333333333333
434079	0	2	2	0
434080	1	1	2	0.5
434081	0	2	2	0
434082	0	4	2	0
434083	2	0	2	1
434084	2	0	2	1
434085	2	0	2	1
434086	5	0	5	1
434087	2	0	2	1
434088	2	0	2	1
434089	0	4	2	0
434090	2	0	2	1
434091	0	2	2	0
434092	0	4	2	0
434093	2	0	2	1
434094	2	0	2	1
434095	0	14	2	0
434096	2	0	2	1
434097	0	2	2	0
434098	1	4	3	0.333333333333333
434099	0	4	3	0
434100	2	0	2	1
434101	0	3	3	0
434102	4	0	4	1
434103	3	0	3	1
434104	1	1	2	0.5
434105	4	0	4	1
434106	2	0	2	1
434107	2	0	2	1
434108	0	35	9	0
434109	0	4	4	0
434110	0	3	3	0
434111	0	27	5	0
434112	0	2	2	0
434113	2	0	2	1
434114	0	10	10	0
434115	0	6	3	0
434116	4	0	4	1
434117	0	5	2	0
434118	2	0	2	1
434119	1	1	2	0.5
434120	2	0	2	1
434121	4	0	4	1
434122	4	0	4	1
434123	2	2	3	0.666666666666667
434124	3	0	3	1
434125	2	0	2	1
434126	2	0	2	1
434127	2	0	2	1
434128	0	3	3	0
434129	0	4	2	0
434130	0	10	2	0
434131	2	0	2	1
434132	2	0	2	1
434133	3	0	3	1
434134	2	0	2	1
434135	4	0	4	1
434136	0	2	2	0
434137	0	3	3	0
434138	7	0	7	1
434139	3	4	7	0.428571428571429
434140	0	3	3	0
434141	0	3	3	0
434142	0	4	2	0
434143	1	4	3	0.333333333333333
434144	2	0	2	1
434145	2	0	2	1
434146	2	0	2	1
434147	0	10	2	0
434148	1	1	2	0.5
434149	4	0	4	1
434150	2	0	2	1
434151	2	0	2	1
434152	5	0	5	1
434153	4	0	4	1
434154	2	0	2	1
434155	2	0	2	1
434156	2	0	2	1
434157	0	3	3	0
434158	2	0	2	1
434159	0	4	2	0
434160	0	3	2	0
434161	0	4	4	0
434162	3	0	3	1
434163	0	3	3	0
434164	0	6	2	0
434165	2	0	2	1
434166	2	0	2	1
434167	0	3	2	0
434168	2	0	2	1
434169	0	2	2	0
434170	2	0	2	1
434171	2	0	2	1
434172	2	0	2	1
434173	2	0	2	1
434174	0	8	2	0
434175	2	0	2	1
434176	2	0	2	1
434177	0	2	2	0
434178	2	0	2	1
434179	0	6	2	0
434180	2	0	2	1
434181	4	0	4	1
434182	3	0	3	1
434183	5	0	5	1
434184	0	5	5	0
434185	2	0	2	1
434186	3	0	3	1
434187	0	2	2	0
434188	3	0	3	1
434189	0	1	1	0
434190	0	14	7	0
434191	2	0	2	1
434192	2	0	2	1
434193	0	4	2	0
434194	3	2	4	0.75
434195	2	0	2	1
434196	2	0	2	1
434197	2	0	2	1
434198	2	0	2	1
434199	0	7	2	0
434200	0	6	2	0
434201	2	0	2	1
434202	2	0	2	1
434203	0	4	2	0
434204	4	0	4	1
434205	2	0	2	1
434206	2	8	5	0.4
434207	0	4	2	0
434208	1	0	1	1
434209	2	0	2	1
434210	2	0	2	1
434211	3	0	3	1
434212	2	0	2	1
434213	2	0	2	1
434214	1	2	2	0.5
434215	3	0	3	1
434216	2	0	2	1
434217	2	0	2	1
434218	2	0	2	1
434219	2	0	2	1
434220	2	0	2	1
434221	3	0	3	1
434222	2	0	2	1
434223	2	0	2	1
434224	0	4	4	0
434225	0	8	4	0
434226	2	0	2	1
434227	2	0	2	1
434228	2	0	2	1
434229	3	0	3	1
434230	3	0	3	1
434231	3	0	3	1
434232	5	0	5	1
434233	3	0	3	1
434234	2	0	2	1
434235	3	0	3	1
434236	2	0	2	1
434237	2	0	2	1
434238	2	0	2	1
434239	13	0	13	1
434240	2	0	2	1
434241	2	8	10	0.2
434242	2	0	2	1
434243	2	0	2	1
434244	2	0	2	1
434245	2	0	2	1
434246	0	4	2	0
434247	4	0	4	1
434248	2	0	2	1
434249	6	0	6	1
434250	2	0	2	1
434251	2	0	2	1
434252	2	0	2	1
434253	2	0	2	1
434254	2	0	2	1
434255	1	1	2	0.5
434256	0	2	2	0
434257	2	0	2	1
434258	3	1	4	0.75
434259	2	0	2	1
434260	0	22	8	0
434261	0	2	2	0
434262	3	0	3	1
434263	0	2	2	0
434264	1	6	2	0.5
434265	2	0	2	1
434266	0	2	2	0
434267	0	4	2	0
434268	0	11	3	0
434269	0	2	2	0
434270	0	4	2	0
434271	3	0	3	1
434272	2	0	2	1
434273	2	0	2	1
434274	1	1	2	0.5
434275	2	0	2	1
434276	0	10	5	0
434277	1	1	2	0.5
434278	0	2	2	0
434279	2	0	2	1
434280	2	1	3	0.666666666666667
434281	9	0	9	1
434282	2	0	2	1
434283	0	31	13	0
434284	0	2	2	0
434285	5	0	5	1
434286	0	4	2	0
434287	1	2	3	0.333333333333333
434288	0	5	2	0
434289	2	0	2	1
434290	2	1	3	0.666666666666667
434291	3	0	3	1
434292	1	0	1	1
434293	0	2	2	0
434294	0	2	2	0
434295	0	3	2	0
434296	4	0	4	1
434297	9	0	9	1
434298	2	0	2	1
434299	2	0	2	1
434300	0	13	3	0
434301	0	9	2	0
434302	2	0	2	1
434303	4	0	4	1
434304	1	1	2	0.5
434305	2	0	2	1
434306	0	10	6	0
434307	2	1	3	0.666666666666667
434308	2	0	2	1
434309	3	0	3	1
434310	2	0	2	1
434311	0	7	3	0
434312	6	0	6	1
434313	0	2	2	0
434314	2	0	2	1
434315	0	18	6	0
434316	0	4	2	0
434317	0	2	2	0
434318	8	0	8	1
434319	0	4	4	0
434320	0	8	8	0
434321	2	0	2	1
434322	3	0	3	1
434323	2	3	5	0.4
434324	0	2	2	0
434325	0	2	2	0
434326	2	0	2	1
434327	3	0	3	1
434328	2	0	2	1
434329	0	3	3	0
434330	2	1	3	0.666666666666667
434331	4	0	4	1
434332	2	0	2	1
434333	3	0	3	1
434334	2	0	2	1
434335	2	0	2	1
434336	2	0	2	1
434337	2	0	2	1
434338	1	0	1	1
434339	3	0	3	1
434340	0	7	3	0
434341	3	2	5	0.6
434342	0	2	2	0
434343	2	0	2	1
434344	0	2	2	0
434345	2	0	2	1
434346	4	0	4	1
434347	2	0	2	1
434348	0	2	2	0
434349	2	0	2	1
434350	1	12	4	0.25
434351	3	0	3	1
434352	2	0	2	1
434353	4	0	4	1
434354	1	7	3	0.333333333333333
434355	2	0	2	1
434356	4	0	4	1
434357	0	4	4	0
434358	3	0	3	1
434359	0	3	3	0
434360	3	0	3	1
434361	2	0	2	1
434362	2	0	2	1
434363	4	0	4	1
434364	0	24	3	0
434365	3	0	3	1
434366	2	0	2	1
434367	0	2	2	0
434368	2	0	2	1
434369	0	3	3	0
434370	0	6	6	0
434371	2	0	2	1
434372	8	0	8	1
434373	2	0	2	1
434374	0	2	2	0
434375	0	10	2	0
434376	2	0	2	1
434377	2	0	2	1
434378	0	2	2	0
434379	0	4	2	0
434380	1	2	2	0.5
434381	0	2	2	0
434382	0	2	2	0
434383	2	0	2	1
434384	2	0	2	1
434385	0	14	2	0
434386	0	21	7	0
434387	1	5	2	0.5
434388	2	0	2	1
434389	2	0	2	1
434390	2	0	2	1
434391	3	0	3	1
434392	1	1	2	0.5
434393	0	8	2	0
434394	0	9	3	0
434395	0	9	6	0
434396	2	0	2	1
434397	2	0	2	1
434398	2	0	2	1
434399	1	1	2	0.5
434400	0	10	5	0
434401	2	0	2	1
434402	2	0	2	1
434403	7	0	7	1
434404	3	0	3	1
434405	2	0	2	1
434406	0	16	2	0
434407	2	0	2	1
434408	0	6	2	0
434409	2	0	2	1
434410	4	0	4	1
434411	2	0	2	1
434412	0	17	4	0
434413	0	4	2	0
434414	0	2	2	0
434415	0	3	2	0
434416	0	2	2	0
434417	2	0	2	1
434418	2	0	2	1
434419	0	2	2	0
434420	0	3	3	0
434421	1	2	2	0.5
434422	3	0	3	1
434423	0	2	2	0
434424	3	0	3	1
434425	0	2	2	0
434426	2	0	2	1
434427	2	0	2	1
434428	0	4	2	0
434429	8	0	8	1
434430	2	0	2	1
434431	2	0	2	1
434432	0	8	4	0
434433	2	0	2	1
434434	0	4	2	0
434435	2	0	2	1
434436	2	0	2	1
434437	0	2	2	0
434438	0	2	2	0
434439	0	12	6	0
434440	2	0	2	1
434441	0	2	2	0
434442	2	0	2	1
434443	2	0	2	1
434444	2	0	2	1
434445	0	6	2	0
434446	0	6	3	0
434447	2	0	2	1
434448	0	5	2	0
434449	0	4	4	0
434450	7	0	7	1
434451	3	0	3	1
434452	2	0	2	1
434453	2	0	2	1
434454	3	0	3	1
434455	2	0	2	1
434456	2	0	2	1
434457	2	0	2	1
434458	0	19	4	0
434459	0	2	2	0
434460	2	0	2	1
434461	0	20	5	0
434462	2	0	2	1
434463	0	24	8	0
434464	0	2	2	0
434465	0	2	2	0
434466	3	0	3	1
434467	0	11	2	0
434468	0	9	3	0
434469	2	0	2	1
434470	2	0	2	1
434471	0	6	2	0
434472	0	4	2	0
434473	2	0	2	1
434474	4	0	4	1
434475	0	4	2	0
434476	2	0	2	1
434477	2	0	2	1
434478	2	0	2	1
434479	2	0	2	1
434480	1	3	3	0.333333333333333
434481	2	0	2	1
434482	4	0	4	1
434483	2	0	2	1
434484	0	7	2	0
434485	2	0	2	1
434486	0	20	7	0
434487	2	0	2	1
434488	6	0	6	1
434489	3	0	3	1
434490	2	0	2	1
434491	7	0	7	1
434492	4	2	6	0.666666666666667
434493	0	5	3	0
434494	2	0	2	1
434495	2	0	2	1
434496	2	0	2	1
434497	2	0	2	1
434498	2	0	2	1
434499	3	0	3	1
434500	2	1	3	0.666666666666667
